AADT,AADT_YR,MARKED_NAM,ROAD_NAME,COUNTY_NAM,HCV,HCV_MU_YR,MU_VOL,SU_VOL,MR_NUMBER,MR_TYPE,INVENTORY,KEY_RT_NBR,POINT_X,POINT_Y
Not Counted, ,0,EDGEWOOD CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04460 000540,4460,-89.0155,40.456
2350,2009,0,OAK CREEK PLAZA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04470 000540,4470,-88.9941,40.45677
50,2009,0,TIMBERWOLF TRAIL,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04490 000540,4490,-89.0542,40.43828
225,2009,0,SCOTTSDALE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04491 000540,4491,-89.0515,40.43704
800,2009,0,CABINTOWN RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04510 000540,4510,-89.0163,40.44891
800,2009,0,CABINTOWN RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04510 000540,4510,-89.0197,40.44873
800,2009,0,CABINTOWN RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04510 000540,4510,-89.0181,40.44842
Not Counted, ,0,LAKE FORK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04520 000540,4520,-89.0037,40.45551
Not Counted, ,0,LAESCH AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04530 000540,4530,-89.008,40.45325
Not Counted, ,0,ROCKY FORD RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04535 000540,4535,-89.0052,40.4544
Not Counted, ,0,TWIN LAKE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04540 000540,4540,-89.003,40.4538
Not Counted, ,0,BUTTERCUP WAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04550 000540,4550,-89.0082,40.45203
Not Counted, ,0,HEIDLOFF RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04551 000540,4551,-89.0139,40.44882
1200,2009,0,BISSELL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04555 000540,4555,-88.9945,40.46748
1300,2009,0,BISSELL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04555 000540,4555,-88.9972,40.46743
850,2009,0,BISSELL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04555 000540,4555,-88.9935,40.46752
125,2009,0,BLOOMINGDALE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04558 000540,4558,-89.0676,40.45679
Not Counted, ,0,HEATHERHILL RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04560 000540,4560,-89.0044,40.45107
225,2009,0,FOX CREEK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04561 000540,4561,-89.0498,40.44556
Not Counted, ,0,STONEHEDGES CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04562 000540,4562,-89.048,40.44899
Not Counted, ,0,PEBBLEBROOK CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04563 000540,4563,-89.0457,40.44924
Not Counted, ,0,TURTLEBACK CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04564 000540,4564,-89.0444,40.45087
Not Counted, ,0,KNOLLBROOK WAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04565 000540,4565,-89.0443,40.4487
Not Counted, ,0,KNOLLBROOK CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04566 000540,4566,-89.045,40.44476
Not Counted, ,0,SUNNINGDALE LN,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04567 000540,4567,-89.0456,40.44601
Not Counted, ,0,LUTZ ROAD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04570 000540,4570,-89.0085,40.4444
Not Counted, ,0,LUTZ ROAD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04570A000540,4570,-89.0124,40.4444
Not Counted, ,0,ALTOONA RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04572 000540,4572,-89.0649,40.45747
Not Counted, ,0,BRACEBRIDGE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04572 000540,4572,-89.0666,40.4562
Not Counted, ,0,CULPEPPER DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04572 000540,4572,-89.0665,40.45834
Not Counted, ,0,SOUTHLAWN DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04572 000540,4572,-89.065,40.45563
1150,2009,0,SILVERTON WAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04572 000540,4572,-89.0667,40.45792
Not Counted, ,0,GRAVENHURST DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04573 000540,4573,-89.0658,40.45525
Not Counted, ,0,STRATMOOR DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04573 000540,4573,-89.0655,40.45675
Not Counted, ,0,CASHMERE CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04574 000540,4574,-89.0646,40.4563
125,2009,0,FEDOR CIR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04575 000540,4575,-89.062,40.45753
250,2009,0,FEDOR CIR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04575 000540,4575,-89.0605,40.45674
Not Counted, ,0,BROKAW RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  04600 000540,4600,-88.9124,40.45091
Not Counted, ,0,SCOGIN CREEK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05000 000540,5000,-89.034,40.45366
Not Counted, ,0,MALLARD DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05000 001545,5000,-88.8799,40.39414
Not Counted, ,0,MERGANSER CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05010 001545,5010,-88.8805,40.39482
Not Counted, ,0,EIDER CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05020 001545,5020,-88.8805,40.39384
Not Counted, ,0,GADWELL LN,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05030 001545,5030,-88.8782,40.3922
Not Counted, ,0,LABRADOR LN,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05030 001545,5030,-88.8788,40.39583
Not Counted, ,0,PINTAIL LN,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05030 001545,5030,-88.8796,40.39525
950,2004,0,MAPLE HILL RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05600 004160,5600,-89.0304,40.49985
Not Counted, ,0,SHERINGHAM DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05760 004160,5760,-89.0254,40.50807
Not Counted, ,0,MALVERN DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05770 004160,5770,-89.0243,40.50808
Not Counted, ,0,COLCHESTER DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05780 004160,5780,-89.0232,40.5081
Not Counted, ,0,CHELTENHAM DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05790 004160,5790,-89.0221,40.50812
Not Counted, ,0,JOANN CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05805 004160,5805,-89.0194,40.50358
Not Counted, ,0,BONE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05810 004160,5810,-89.0195,40.50594
Not Counted, ,0,BONE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05810A004160,5810,-89.02,40.51362
Not Counted, ,0,ROBERT DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05820 004160,5820,-89.0182,40.50526
Not Counted, ,0,EDWARDS DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05825 004160,5825,-89.0183,40.51321
Not Counted, ,0,BROWNE CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05826 004160,5826,-89.0188,40.51535
Not Counted, ,0,SANDRA LA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05830 004160,5830,-89.0176,40.50794
Not Counted, ,0,FELMLEY DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05835 004160,5835,-89.0173,40.51468
Not Counted, ,0,REBECCA LA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05840 004160,5840,-89.0166,40.50673
Not Counted, ,0,DWYER CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05845 004160,5845,-89.0164,40.50434
Not Counted, ,0,CAMBRIDGE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05850 004160,5850,-89.0154,40.50598
Not Counted, ,0,ARLINGTON DR.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05860 004160,5860,-89.0143,40.50599
Not Counted, ,0,COLLINS DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05865 004160,5865,-89.0143,40.51265
Not Counted, ,0,CONCORD DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05870 004160,5870,-89.0133,40.50599
Not Counted, ,0,FOSTER DR.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05880 004160,5880,-89.0122,40.50599
1300,2009,0,GARDEN RD.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  05940 004160,5940,-89.0162,40.51345
Not Counted, ,0,TURNER RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06005 004160,6005,-89.0103,40.51632
Not Counted, ,0,KNOTTINGHAM CH,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06009 004160,6009,-89.0102,40.50878
Not Counted, ,0,RAILROAD AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06010 004160,6010,-89.0098,40.50073
Not Counted, ,0,HIGHPOINT RD.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06011A004160,6011,-89.0098,40.50387
Not Counted, ,0,HIGHPOINT RD.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06011B004160,6011,-89.0092,40.50754
Not Counted, ,0,KIRKPATRICK,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06012 004160,6012,-89.0079,40.49979
Not Counted, ,0,ROBKINS AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06015 004160,6015,-89.0086,40.5031
Not Counted, ,0,RICHLAND AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06025 004160,6025,-89.0073,40.50291
10,2004,0,HUFF RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06030 001545,6030,-88.8819,40.39427
850,2004,0,HUFF RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06030 001545,6030,-88.882,40.39775
Not Counted, ,0,EMELINE ST.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06035 004160,6035,-89.0035,40.49878
Not Counted, ,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06040 001545,6040,-88.8818,40.38792
50,2004,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06040 001545,6040,-88.8817,40.38164
Not Counted, ,0,DAISY LA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06045 004160,6045,-89.0082,40.50657
Not Counted, ,0,COLLEGE PARK CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06050 004160,6050,-89.0094,40.51133
Not Counted, ,0,COLLEGE PARK DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06050A004160,6050,-89.0094,40.51396
Not Counted, ,0,ELLEN WAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06060 004160,6060,-89.0076,40.51592
Not Counted, ,0,CHURCH HILL RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06070 004160,6070,-89.0083,40.51166
900,2009,0,GROVE ST.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100 004160,6100,-89.0064,40.51348
1150,2009,0,GROVE STREET,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100 004160,6100,-89.0063,40.50879
1450,2009,0,GROVE STREET,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100 004160,6100,-89.0062,40.50509
Not Counted, ,0,QUINCY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100 005790,6100,-88.9022,40.56415
Not Counted, ,0,QUINCY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100 005790,6100,-88.9022,40.56319
Not Counted, ,0,QUINCY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100A005790,6100,-88.9023,40.56784
Not Counted, ,0,QUINCY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100A005790,6100,-88.9022,40.56708
Not Counted, ,0,MONROE ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100B005790,6100,-88.9023,40.56394
Not Counted, ,0,QUINCY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100B005790,6100,-88.9021,40.56621
Not Counted, ,0,QUINCY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06100B005790,6100,-88.9028,40.56434
Not Counted, ,0,KEISER ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06105 004160,6105,-89.0053,40.50877
Not Counted, ,0,MARGARET AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06110 004160,6110,-89.0051,40.50663
Not Counted, ,0,PRIMROSE LA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06115 004160,6115,-89.005,40.49991
Not Counted, ,0,COOLIDGE ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06120 004160,6120,-89.0044,40.51214
Not Counted, ,0,COOLIDGE ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06120 004160,6120,-89.0043,40.50878
Not Counted, ,0,WEST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06120 005790,6120,-88.9009,40.5615
Not Counted, ,0,WEST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06120A005790,6120,-88.901,40.56416
Not Counted, ,0,OAKDALE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06125 004160,6125,-89.0039,40.50666
Not Counted, ,0,WILMETTE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06130 004160,6130,-89.0027,40.50865
Not Counted, ,0,LIVINGSTON DR.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06135 004160,6135,-89.003,40.50298
Not Counted, ,0,GARY CT.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06140 004160,6140,-89.0024,40.50798
Not Counted, ,0,EASTVIEW DR.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06145 004160,6145,-89.0024,40.5121
Not Counted, ,0,WEST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06160 001545,6160,-88.8749,40.39676
Not Counted, ,0,MADISON ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06170 005790,6170,-88.8974,40.56413
Not Counted, ,0,PRICE ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06180 001545,6180,-88.8737,40.39655
Not Counted, ,0,EAST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06190 005790,6190,-88.896,40.56205
Not Counted, ,0,EAST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06190A005790,6190,-88.8961,40.56452
Not Counted, ,0,EAST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06190B005790,6190,-88.8961,40.56691
Not Counted, ,0,ADELAIDE CT.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06200A004160,6200,-89.0019,40.52783
Not Counted, ,0,CARMAE ST 6205,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06205 004160,6205,-89.001,40.50948
Not Counted, ,0,WATER ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06210 001545,6210,-88.8716,40.39623
Not Counted, ,0,DELAINE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06210 004160,6210,-88.9997,40.50818
Not Counted, ,0,TAYLOR ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06210 005790,6210,-88.8947,40.56323
Not Counted, ,0,TAYLOR ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06210A005790,6210,-88.8948,40.56693
Not Counted, ,0,HOWARD ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06215 004160,6215,-88.9999,40.5001
Not Counted, ,0,LINCOLN AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06220 001545,6220,-88.8709,40.39649
Not Counted, ,0,SAMANTHA ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06220 004160,6220,-88.9988,40.5034
Not Counted, ,0,SAMANTHA ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06220A004160,6220,-88.9988,40.5001
Not Counted, ,0,NORTHBROOK DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06224 004160,6224,-88.9989,40.52935
Not Counted, ,0,KINGSLEY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06225 004160,6225,-88.9961,40.50994
Not Counted, ,0,WILSON AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06226 004160,6226,-88.9953,40.50223
Not Counted, ,0,CLEVELAND ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06240 001545,6240,-88.8696,40.39808
Not Counted, ,0,MADISON ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06240 004160,6240,-88.9962,40.49659
Not Counted, ,0,WOODLAWN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06250 001545,6250,-88.8686,40.39761
Not Counted, ,0,LINCOLN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06250 005790,6250,-88.8923,40.56601
Not Counted, ,0,EAST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06270 001545,6270,-88.8676,40.3985
Not Counted, ,0,EAST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06280 001545,6280,-88.8672,40.39988
450,2004,0,EAST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06280 001545,6280,-88.8675,40.40187
Not Counted, ,0,SUGAR CRK BLVD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06430 004160,6430,-88.9975,40.53252
Not Counted, ,0,FREDRICK LANE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06440 004160,6440,-88.9965,40.53262
Not Counted, ,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.9931,40.50826
6200,2005,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.993,40.50524
6900,2005,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.9929,40.50431
1100,2009,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.9927,40.49916
2000,2009,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.9933,40.51233
2250,2009,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.9926,40.49668
2750,2009,0,UNIVERSITY ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06505 004160,6505,-88.9928,40.50203
Not Counted, ,0,UNIVERSITY CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06510 004160,6510,-88.9928,40.51503
Not Counted, ,0,UNIVERSITY CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06510A004160,6510,-88.9934,40.51468
Not Counted, ,0,REYNOLDS CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06515 004160,6515,-88.9929,40.51751
Not Counted, ,0,MCCORMICK BLVD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06520 004160,6520,-88.9935,40.52
Not Counted, ,0,BAKEWELL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06525 004160,6525,-88.9942,40.52683
Not Counted, ,0,BAKEWELL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06525A004160,6525,-88.9935,40.52302
Not Counted, ,0,LARRY CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06535 004160,6535,-88.9876,40.52417
Not Counted, ,0,CHARLOTTE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06536 004160,6536,-88.9864,40.52321
Not Counted, ,0,FRANKLIN AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06540 004160,6540,-88.9911,40.50214
1550,2004,0,FRANKLIN AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06540 004160,6540,-88.991,40.49892
2700,2004,0,FRANKLIN AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06540A004160,6540,-88.9912,40.49667
Not Counted, ,0,JOHN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06545 004160,6545,-88.9923,40.52658
Not Counted, ,0,BRADFORD LA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06550 004160,6550,-88.9932,40.53305
Not Counted, ,0,AURORA WAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06555 004160,6555,-88.9913,40.52894
Not Counted, ,0,MARQUETTE DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06560 004160,6560,-88.9912,40.52558
1100,2009,0,NORMAL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06565 004160,6565,-88.9914,40.51345
1250,2009,0,NORMAL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06565 004160,6565,-88.9915,40.51602
800,2009,0,NORMAL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06565 004160,6565,-88.9916,40.52045
Not Counted, ,0,PROSPECT AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06570 004160,6570,-88.9889,40.49716
Not Counted, ,0,SCHOOL ST.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06572 004160,6572,-88.99,40.50511
Not Counted, ,0,SCHOOL ST.,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06572 004160,6572,-88.9902,40.50559
Not Counted, ,0,HESTER AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06575 004160,6575,-88.9883,40.5055
Not Counted, ,0,HESTER AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06575A004160,6575,-88.9881,40.50297
Not Counted, ,0,HESTER AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06575A004160,6575,-88.9881,40.50429
2700,2009,0,SCHOOL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06580 004160,6580,-88.9895,40.51018
3000,2009,0,SCHOOL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06580 004160,6580,-88.9896,40.51348
3700,2009,0,SCHOOL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06580 004160,6580,-88.9896,40.512
Not Counted, ,0,SCHOOL ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06581 004160,6581,-88.9901,40.53426
Not Counted, ,0,SHERYL LA,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06585 004160,6585,-88.9888,40.52394
Not Counted, ,0,TRENTON RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06586 004160,6586,-88.9889,40.5274
Not Counted, ,0,CRESTWOOD CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06590 004160,6590,-88.9886,40.52192
Not Counted, ,0,WAREHOUSE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06595 004160,6595,-88.9892,40.54574
1950,2009,0,FELL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06600 004160,6600,-88.9873,40.51532
750,2009,0,FELL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06600 004160,6600,-88.9875,40.51951
Not Counted, ,0,FELL AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06600A004160,6600,-88.9867,40.49625
Not Counted, ,0,BROADWAY PL,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06610 004160,6610,-88.9845,40.49639
325,2004,0,HILLCREST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06615 004160,6615,-88.9844,40.49688
Not Counted, ,0,BROADWAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06620 004160,6620,-88.9854,40.49767
1700,2009,0,BROADWAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06620 004160,6620,-88.9857,40.5066
2550,2009,0,BROADWAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06620 004160,6620,-88.9858,40.50935
900,2009,0,BROADWAY,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06620 004160,6620,-88.9855,40.50154
Not Counted, ,0,NORWOOD AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06625 004160,6625,-88.9865,40.51951
Not Counted, ,0,LIBERTY RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06626 004160,6626,-88.9867,40.52703
Not Counted, ,0,ROCKINGHAM DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06627 004160,6627,-88.987,40.53391
Not Counted, ,0,E HERITAGE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06628 004160,6628,-88.9839,40.52612
Not Counted, ,0,W HERITAGE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06628 004160,6628,-88.9849,40.52684
Not Counted, ,0,CURTIS CT,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06630 004160,6630,-88.9876,40.52336
Not Counted, ,0,BRIARWOOD AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06705 004160,6705,-88.9809,40.49621
Not Counted, ,0,NORBLOOM AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06710 004160,6710,-88.9799,40.49638
Not Counted, ,0,MARTHA AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06715 004160,6715,-88.9799,40.49815
Not Counted, ,0,OAK ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06720 004160,6720,-88.9813,40.51586
Not Counted, ,0,OAK ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  06720A004160,6720,-88.9811,40.50796
